vote_id,movie_id,vote_average,vote_count
23221,172340,6.0,1
23222,25388,6.2,16
23223,47956,4.3,2
23224,127702,6.3,3
23225,172385,6.3,997
23226,262481,7.3,66
23227,202183,7.5,1
23228,196027,5.3,8
23229,226448,7.1,275
23230,214314,7.2,72
23231,32005,4.9,6
23232,60908,6.3,2
23233,119926,7.0,1
23234,214030,5.9,219
23235,157353,5.9,2339
23236,153641,7.5,2
23237,77333,2.0,3
23238,167575,5.6,83
23239,59726,5.5,60
23240,236751,6.1,234
23241,42697,3.0,1
23242,166621,0.0,1
23243,84465,6.0,1
23244,219553,6.0,25
23245,25951,6.5,27
23246,193610,6.2,1467
23247,184345,5.4,352
23248,242203,0.0,0
23249,12242,6.0,450
23250,113743,0.0,0
23251,258369,5.0,1
23252,29721,9.0,4
23253,93122,7.0,3
23254,209350,6.4,50
23255,19063,7.4,6
23256,139799,6.1,8
23257,215656,6.5,2
23258,203739,5.8,603
23259,127016,4.9,4
23260,199341,6.1,19
23261,123961,4.4,7
23262,95556,4.0,1
23263,221737,4.6,7
23264,254473,5.7,628
23265,152792,5.7,205
23266,112083,0.0,0
23267,89547,6.3,3
23268,43857,8.0,2
23269,80918,0.0,0
23270,130398,0.0,0
23271,54752,6.3,12
23272,85564,6.2,11
23273,95555,4.0,3
23274,89584,6.4,50
23275,168742,6.8,31
23276,145247,6.7,351
23277,210479,6.9,780
23278,159403,3.8,2
23279,46943,4.0,7
23280,252143,6.6,6
23281,126442,5.4,16
23282,242310,5.1,292
23283,38585,3.8,4
23284,43901,5.2,5
23285,180624,0.0,0
23286,44323,0.0,0
23287,211059,6.4,4
23288,300940,7.5,2
23289,293444,0.0,0
23290,76649,5.2,1294
23291,44269,6.4,179
23292,225564,5.4,55
23293,137217,5.7,22
23294,226269,4.0,15
23295,192813,4.1,34
23296,69054,5.0,1
23297,22701,5.0,1
23298,141643,2.5,4
23299,137475,5.6,5
23300,119593,6.0,1
23301,51848,3.5,12
23302,236417,4.6,8
23303,197919,4.6,29
23304,120837,0.0,1
23305,245909,5.0,1
23306,44721,6.6,7
23307,61642,6.0,2
23308,42472,6.3,6
23309,71721,5.8,4
23310,195589,6.2,2773
23311,33091,5.9,13
23312,46845,6.1,36
23313,49588,4.9,4
23314,54919,5.8,6
23315,195841,5.0,1
23316,53223,7.2,12
23317,177552,3.9,14
23318,227425,5.4,16
23319,258096,4.2,10
23320,216541,4.0,21
23321,112287,3.5,9
23322,201360,4.0,1
23323,258476,0.0,0
23324,272525,0.0,0
23325,49158,3.8,17
23326,191720,8.1,172
23327,110958,4.5,2
23328,259879,2.0,12
23329,174316,5.4,108
23330,52531,5.0,1
23331,205601,7.2,230
23332,152599,6.2,256
23333,39785,6.7,3
23334,19703,7.0,61
23335,30648,6.0,10
23336,262338,5.2,187
23337,53144,6.0,1
23338,38980,6.4,15
23339,82529,7.0,42
23340,94478,6.6,28
23341,26166,4.7,5
23342,139519,5.2,79
23343,186935,6.2,32
23344,56967,7.6,8
23345,48949,5.8,3
23346,16931,5.1,35
23347,36465,5.9,20
23348,38281,4.5,2
23349,44263,5.1,17
23350,252680,5.5,122
23351,105945,5.8,20
23352,128237,6.5,3
23353,197562,8.2,5
23354,10244,7.7,3
23355,55589,6.7,9
23356,195522,5.0,1
23357,54281,5.6,7
23358,199715,5.7,3
23359,240832,6.3,6048
23360,127585,7.5,6155
23361,124905,6.1,3232
23362,179818,4.8,4
23363,90617,6.5,8
23364,74505,5.1,90
23365,187596,5.8,561
23366,222724,7.7,25
23367,223971,9.2,5
23368,188166,6.9,464
23369,192132,6.4,356
23370,212231,6.3,65
23371,42092,7.2,3
23372,41781,8.0,4
23373,215407,6.4,4
23374,4269,6.9,11
23375,54280,5.0,4
23376,54284,6.0,7
23377,263111,7.4,20
23378,59981,5.8,45
23379,249724,6.9,10
23380,212778,7.2,1203
23381,94752,5.5,4
23382,37848,3.9,10
23383,209091,6.2,14
23384,256922,0.0,0
23385,41847,6.0,11
23386,1840,4.7,5
23387,49634,7.5,4
23388,267795,6.1,64
23389,69780,2.6,7
23390,91456,6.0,1
23391,89670,6.0,5
23392,120852,6.8,51
23393,54306,5.4,5
23394,40721,7.4,5
23395,96912,6.0,1
23396,205225,3.9,11
23397,54307,6.1,7
23398,253251,6.3,33
23399,179085,6.0,1
23400,113833,7.9,320
23401,91471,6.3,6
23402,113154,0.0,0
23403,238006,5.3,3
23404,391166,0.0,0
23405,182848,0.0,0
23406,210947,6.4,210
23407,158936,5.6,22
23408,138544,4.9,7
23409,158864,3.8,4
23410,214990,4.2,14
23411,174162,7.0,1
23412,95551,3.8,5
23413,121890,6.1,5
23414,55335,2.5,1
23415,260202,6.5,43
23416,260339,6.3,34
23417,171795,6.6,22
23418,49514,5.0,5
23419,272543,5.0,1
23420,213270,6.4,8
23421,173151,0.0,0
23422,232672,6.6,1028
23423,198277,7.3,1285
23424,253270,5.9,21
23425,276122,6.3,9
23426,56171,3.5,11
23427,166822,5.4,80
23428,75950,3.3,2
23429,462788,0.0,0
23430,17156,4.0,3
23431,204784,5.0,21
23432,169864,7.3,12
23433,169853,6.2,15
23434,147726,0.0,0
23435,65603,5.8,6
23436,33543,5.9,10
23437,47901,5.5,4
23438,102651,7.0,4607
23439,192149,5.5,265
23440,254474,4.8,213
23441,148021,7.0,2
23442,5421,5.3,12
23443,268823,2.1,9
23444,194722,5.9,53
23445,58832,5.0,2
23446,183336,6.0,2
23447,92269,7.8,3
23448,77925,5.8,6
23449,5157,5.4,30
23450,118283,5.0,1
23451,176670,0.0,0
23452,46615,6.0,2
23453,190950,4.5,7
23454,32929,5.5,4
23455,133827,5.5,3
23456,258893,6.4,42
23457,137698,7.3,46
23458,209249,5.7,139
23459,99312,6.5,1
23460,188161,5.8,1494
23461,109133,5.6,9
23462,42200,5.9,8
23463,31185,5.8,4
23464,252147,8.8,4
23465,51069,6.9,11
23466,137113,7.6,4979
23467,228339,6.6,16
23468,262391,6.9,1114
23469,185949,4.7,3
23470,173192,5.0,3
23471,60643,5.8,9
23472,203819,7.0,190
23473,177677,7.1,3274
23474,106938,6.0,93
23475,20880,3.8,4
23476,64923,4.0,4
23477,75130,4.4,6
23478,198185,6.6,264
23479,255497,5.0,3
23480,174323,6.0,144
23481,39567,6.1,10
23482,281908,5.0,1
23483,173908,5.1,25
23484,159012,7.1,26
23485,248376,6.9,23
23486,192133,5.3,63
23487,62876,6.5,2
23488,54544,6.1,26
23489,181753,5.8,2
23490,255268,5.7,77
23491,256118,8.0,1
23492,91245,6.8,2
23493,79778,5.5,2
23494,207021,6.9,40
23495,120653,5.2,3
23496,82657,4.3,208
23497,185471,4.8,46
23498,42886,0.0,0
23499,245175,6.1,8
23500,46941,6.0,1
23501,160008,5.0,1
23502,267752,7.0,1
23503,136786,7.6,5
23504,234154,0.0,0
23505,175339,8.0,1
23506,220494,7.1,17
23507,163376,0.0,0
23508,92349,5.4,7
23509,248212,7.0,53
23510,248688,5.3,30
23511,217948,6.0,1
23512,4926,4.3,4
23513,222935,7.6,3868
23514,209185,6.7,109
23515,40458,5.5,17
23516,174682,5.3,57
23517,175541,5.8,16
23518,220820,5.3,17
23519,105875,6.0,2
23520,79906,5.2,17
23521,140870,6.6,128
23522,94671,5.9,21
23523,40485,3.9,5
23524,93057,4.0,1
23525,106042,0.0,0
23526,128841,4.4,22
23527,82881,7.1,383
23528,202238,6.0,1
23529,61221,6.2,7
23530,44631,6.2,12
23531,43808,6.5,2
23532,104556,0.0,0
23533,131366,5.5,2
23534,50379,4.8,6
23535,110428,7.0,20
23536,41943,5.0,1
23537,100271,7.2,70
23538,157851,5.8,398
23539,1731,6.5,12
23540,15942,5.8,42
23541,78463,6.0,9
23542,68247,5.1,6
23543,41415,4.5,6
23544,250651,8.0,4
23545,201066,5.3,51
23546,218425,6.6,156
23547,93837,5.8,298
23548,227700,6.5,202
23549,83406,0.0,0
23550,208182,0.0,0
23551,228028,5.4,9
23552,126676,5.0,1
23553,114574,3.8,20
23554,187017,7.0,3375
23555,244088,7.4,201
23556,156022,7.1,2997
23557,84201,5.3,16
23558,82702,7.6,3163
23559,228915,5.5,11
23560,102272,7.7,3
23561,38195,5.0,1
23562,194662,7.4,4657
23563,48573,5.6,9
23564,50028,4.5,2
23565,112160,4.3,93
23566,275573,0.0,0
23567,38962,6.1,5
23568,226630,4.4,5
23569,254126,4.5,6
23570,240594,5.3,2
23571,78355,6.7,3
23572,84796,7.3,3
23573,87368,5.6,103
23574,209780,4.7,10
23575,177703,6.8,12
23576,250605,6.0,1
23577,213342,6.0,1
23578,159770,6.0,42
23579,119575,7.0,2
23580,172475,7.5,2
23581,86283,5.5,2
23582,28497,6.7,4
23583,21974,5.8,8
23584,146521,5.3,3
23585,91722,5.8,3
23586,28006,5.1,6
23587,164379,8.5,2
23588,51976,6.5,10
23589,140456,5.8,5
23590,146243,5.1,101
23591,250577,7.0,14
23592,159701,5.0,5
23593,26480,5.8,25
23594,259943,6.9,49
23595,85350,7.5,2008
23596,253279,5.8,69
23597,256593,5.7,3
23598,133558,5.2,26
23599,86297,10.0,1
23600,184098,6.3,229
23601,43868,0.0,0
23602,31880,5.0,29
23603,209451,6.8,257
23604,77444,4.8,20
23605,27460,3.4,12
23606,58733,5.7,3
23607,139575,6.5,2
23608,44769,6.1,10
23609,250658,7.8,180
23610,159137,6.8,5
23611,90829,5.0,2
23612,140783,5.0,1
23613,262390,6.7,3
23614,110823,3.0,1
23615,151431,6.1,4
23616,84364,5.0,7
23617,140825,5.5,4
23618,91314,5.8,3136
23619,215042,6.9,39
23620,242102,5.0,1
23621,74629,4.1,20
23622,86549,6.3,16
23623,50761,6.3,6
23624,72473,6.0,3
23625,259975,8.5,2
23626,169607,7.8,112
23627,204968,6.1,35
23628,66762,8.7,6
23629,206192,5.5,103
23630,21798,5.3,4
23631,89187,4.5,4
23632,171372,6.8,667
23633,133411,7.0,2
23634,13167,4.4,24
23635,295958,0.0,0
23636,176403,6.9,18
23637,70706,5.9,145
23638,43741,4.5,2
23639,64976,5.3,19
23640,80653,5.6,9
23641,288162,0.0,0
23642,180296,5.3,173
23643,248888,0.0,0
23644,186988,6.3,20
23645,212899,0.0,0
23646,218836,5.8,286
23647,100088,5.0,1
23648,127091,5.9,4
23649,88061,0.0,0
23650,174319,8.4,5
23651,120673,6.0,2
23652,50032,7.7,34
23653,79255,5.9,7
23654,72951,2.8,12
23655,262340,4.7,34
23656,118887,6.0,4
23657,43387,6.6,8
23658,278878,7.0,20
23659,174352,7.3,6
23660,226486,5.0,508
23661,15419,7.2,10
23662,139406,5.3,15
23663,219823,6.5,2
23664,264723,0.0,0
23665,64246,7.2,62
23666,242224,6.5,1890
23667,28440,4.8,4
23668,279661,5.7,30
23669,29126,4.8,4
23670,99647,7.3,4
23671,108636,0.0,0
23672,114838,0.0,0
23673,267999,6.6,105
23674,244786,8.3,4376
23675,213635,0.0,0
23676,210577,7.9,6023
23677,48375,5.1,5
23678,92323,0.0,0
23679,152790,5.5,179
23680,250766,7.7,160
23681,88059,0.0,0
23682,49445,0.0,0
23683,250705,6.0,6
23684,159090,5.6,16
23685,257974,3.5,2
23686,184866,6.5,4
23687,104528,4.0,1
23688,204007,0.0,0
23689,252200,5.8,9
23690,121401,5.5,2
23691,86640,5.4,13
23692,49104,6.0,2
23693,119450,7.3,4511
23694,83721,6.5,23
23695,32053,4.6,17
23696,41517,5.4,89
23697,258750,4.8,33
23698,108574,7.3,3
23699,335340,0.0,0
23700,26823,6.0,12
23701,250700,7.7,23
23702,123109,5.5,173
23703,89873,6.3,4
23704,129974,0.0,0
23705,102668,4.3,5
23706,169298,4.2,35
23707,128437,5.0,6
23708,39155,0.0,0
23709,211052,6.7,61
23710,109716,3.5,3
23711,101281,0.0,0
23712,29058,2.9,7
23713,80264,0.0,0
23714,198453,5.0,1
23715,84801,5.7,3
23716,32143,5.4,8
23717,43499,5.3,9
23718,184346,5.9,705
23719,168426,7.5,10
23720,224076,5.4,15
23721,121135,6.5,8
23722,265349,7.4,17
23723,209920,5.4,8
23724,85788,7.0,1
23725,253235,5.7,166
23726,259233,6.0,20
23727,227877,5.0,36
23728,254143,6.6,8
23729,44588,4.3,40
23730,253310,5.4,120
23731,40222,4.6,6
23732,106402,4.2,6
23733,73250,1.0,1
23734,206574,0.5,1
23735,71704,4.1,11
23736,262267,1.3,2
23737,148243,5.7,3
23738,225886,5.2,1733
23739,105789,6.2,16
23740,64627,3.3,3
23741,98094,3.8,2
23742,101308,3.0,4
23743,65096,5.0,2
23744,244267,7.5,1089
23745,30146,6.5,5
23746,79553,7.1,42
23747,238067,7.0,1
23748,53482,7.2,35
23749,238636,6.6,2008
23750,146919,5.0,1
23751,43257,7.0,5
23752,89551,6.0,5
23753,214075,6.5,71
23754,118340,7.9,10014
23755,132263,5.9,7
23756,63358,5.0,1
23757,53870,5.9,21
23758,208284,6.0,41
23759,242095,5.8,639
23760,74294,6.3,3
23761,99324,8.0,1
23762,121234,6.0,1
23763,145668,3.1,17
23764,298158,5.0,1
23765,262958,6.5,50
23766,200051,0.0,0
23767,185460,5.0,116
23768,138103,6.1,1830
23769,250551,5.7,35
23770,235984,7.1,54
23771,276935,6.3,41
23772,37737,6.0,42
23773,184315,5.6,1707
23774,282268,7.2,18
23775,279414,0.0,0
23776,79773,8.1,8
23777,163710,6.3,20
23778,150897,5.9,36
23779,44527,5.5,12
23780,56329,5.9,14
23781,157849,6.5,545
23782,47401,6.0,1
23783,159667,6.4,17
23784,231576,6.4,304
23785,12470,7.3,4
23786,158219,5.0,1
23787,87966,5.0,1
23788,38691,6.3,10
23789,44405,6.8,6
23790,172542,5.3,4
23791,46853,5.4,21
23792,156713,5.4,37
23793,114577,0.0,0
23794,34469,5.3,9
23795,70005,5.2,22
23796,168031,5.5,2
23797,44752,5.5,6
23798,113091,5.1,14
23799,136616,6.7,4
23800,29313,0.0,0
23801,191293,7.8,9
23802,162372,0.0,0
23803,215848,6.1,36
23804,109913,0.0,0
23805,108003,7.0,1
23806,50916,7.4,7
23807,54013,4.6,26
23808,25722,4.0,3
23809,40990,5.3,6
23810,21393,4.7,5
23811,215962,5.4,44
23812,31896,5.3,21
23813,70476,6.2,13
23814,26566,6.1,11
23815,60106,5.2,9
23816,35837,5.9,17
23817,82120,7.0,44
23818,27906,6.1,5
23819,244536,5.5,51
23820,242088,6.4,100
23821,60316,7.6,18
23822,199977,6.0,11
23823,238603,5.7,294
23824,149893,6.3,22
23825,57331,5.9,127
23826,80705,5.8,5
23827,169760,7.4,27
23828,262904,6.7,13
23829,161056,6.1,14
23830,164419,6.0,1
23831,243683,6.7,649
23832,118953,4.3,3
23833,46076,4.0,3
23834,63333,5.4,11
23835,269100,5.9,91
23836,276621,5.5,1
23837,116495,7.0,5
23838,438144,0.0,0
23839,284711,4.2,21
23840,53865,0.0,0
23841,53425,5.6,15
23842,27270,3.8,6
23843,204213,0.0,0
23844,92848,6.3,2
23845,63334,4.0,1
23846,244566,5.0,235
23847,7983,6.0,4
23848,69325,4.0,1
23849,50372,6.0,1
23850,209269,5.4,52
23851,157845,6.1,295
23852,261813,10.0,1
23853,4992,2.0,1
23854,44155,5.5,53
23855,239566,6.4,158
23856,192143,4.5,4
23857,217316,7.3,36
23858,242454,6.9,47
23859,167948,5.7,18
23860,212849,6.6,10
23861,38730,5.3,6
23862,229297,6.5,749
23863,61991,6.9,16
23864,61050,5.6,5
23865,36964,4.5,6
23866,60287,7.3,14
23867,78075,5.4,5
23868,139997,6.0,35
23869,265169,7.6,132
23870,159160,5.0,1
23871,53576,0.0,0
23872,252822,7.0,142
23873,253306,6.5,362
23874,94196,6.5,17
23875,64934,4.5,2
23876,84986,4.8,3
23877,18628,5.5,22
23878,228194,7.3,516
23879,242643,7.3,298
23880,192623,5.5,21
23881,133786,7.5,13
23882,117959,0.0,1
23883,30195,2.2,3
23884,151310,4.2,5
23885,107891,6.0,1
23886,193722,5.4,31
23887,67822,6.6,13
23888,201361,0.0,0
23889,107828,6.7,3
23890,42676,5.8,8
23891,244610,6.2,123
23892,261825,6.2,26
23893,120212,0.0,0
23894,161602,6.0,1
23895,106337,6.0,14
23896,47517,5.9,10
23897,76757,5.2,2816
23898,98566,5.8,2677
23899,273404,6.0,66
23900,296778,5.7,7
23901,254446,5.0,1
23902,56085,4.8,8
23903,243935,6.2,96
23904,112999,7.6,7
23905,48347,7.6,19
23906,137876,4.7,16
23907,227156,6.4,1859
23908,62045,6.3,3
23909,174337,6.1,83
23910,286709,5.2,34
23911,53544,7.0,1
23912,59701,4.5,3
23913,210739,6.5,2
23914,54487,6.8,8
23915,81543,8.5,2
23916,143295,8.0,1
23917,42825,7.1,6
23918,53860,5.1,4
23919,193893,6.4,1234
23920,5800,4.0,1
23921,152756,5.0,24
23922,240679,5.0,1
23923,124069,7.2,3
23924,64129,6.4,5
23925,30057,0.0,0
23926,57868,3.3,4
23927,42796,8.5,2
23928,146428,7.0,3
23929,25032,3.8,2
23930,37352,7.3,3
23931,198436,5.3,40
23932,314285,6.7,19
23933,269650,6.4,154
23934,124972,4.1,19
23935,22937,6.9,25
23936,74767,7.1,15
23937,69225,6.1,33
23938,55225,0.0,0
23939,292893,3.5,1
23940,258805,4.5,46
23941,108010,4.0,1
23942,56268,6.3,9
23943,242022,6.1,214
23944,22555,6.7,19
23945,36138,6.0,7
23946,85547,5.6,9
23947,162532,5.0,1
23948,178606,5.0,1
23949,56354,5.3,8
23950,71320,4.0,1
23951,81828,6.0,5
23952,275619,2.9,24
23953,43877,6.3,13
23954,112087,5.8,2
23955,292294,0.0,0
23956,211067,5.6,139
23957,212769,6.2,30
23958,189,6.3,1314
23959,255491,4.2,21
23960,272261,4.5,2
23961,213417,6.3,19
23962,65210,4.5,2
23963,249164,7.3,1415
23964,33209,7.5,2
23965,257377,0.0,0
23966,86997,7.6,11
23967,122698,5.5,2
23968,358199,7.0,1
23969,290274,5.0,1
23970,75785,6.4,19
23971,123561,0.0,0
23972,95372,5.0,1
23973,265010,5.7,139
23974,157823,5.8,110
23975,31937,6.0,5
23976,176069,5.3,3
23977,85765,6.5,2
23978,82760,5.6,6
23979,44022,5.0,2
23980,32142,6.2,6
23981,360380,0.0,0
23982,211065,5.9,45
23983,297677,4.0,2
23984,198460,2.5,2
23985,76329,6.6,7
23986,209244,5.0,108
23987,41810,0.0,0
23988,203245,0.0,0
23989,197696,5.3,39
23990,221902,6.8,327
23991,257668,5.9,11
23992,29705,2.5,4
23993,60228,6.6,20
23994,259761,7.5,71
23995,56702,4.6,5
23996,297167,6.6,12
23997,288427,0.0,0
23998,245184,5.0,1
23999,83310,6.0,1
24000,98355,3.8,2
24001,220289,7.2,653
24002,202125,7.5,1
24003,262357,7.0,3
24004,38467,5.9,8
24005,174326,6.5,19
24006,91207,4.3,3
24007,127812,6.5,1
24008,25747,6.6,8
24009,180856,7.0,4
24010,261101,5.5,26
24011,282813,4.6,365
24012,124470,4.8,87
24013,39398,8.0,2
24014,209189,5.5,144
24015,273621,4.5,18
24016,256274,6.1,788
24017,89092,6.3,4
24018,64973,6.4,4
24019,64522,5.9,6
24020,285692,5.5,5
24021,38462,7.1,6
24022,40951,4.0,4
24023,47571,4.1,5
24024,74950,5.3,3
24025,252956,0.0,0
24026,273656,0.0,0
24027,242090,6.8,259
24028,46737,5.7,9
24029,119700,3.2,3
24030,189277,5.7,3
24031,281468,7.0,1
24032,135800,0.0,0
24033,64683,0.0,0
24034,88573,6.1,19
24035,247182,6.5,79
24036,207780,4.6,34
24037,2692,8.0,1
24038,254775,6.1,4
24039,241848,6.5,661
24040,187458,0.0,0
24041,126172,3.8,59
24042,250777,6.9,25
24043,402857,0.0,0
24044,94590,5.6,45
24045,76846,6.0,1
24046,242683,0.0,0
24047,98250,0.0,0
24048,198567,5.4,4
24049,174314,5.5,5
24050,40218,6.2,10
24051,173300,0.0,0
24052,116569,7.0,4
24053,147106,6.7,3
24054,56364,5.6,8
24055,285597,6.5,4
24056,117969,0.0,0
24057,49503,5.5,4
24058,203024,0.0,0
24059,201283,0.0,0
24060,177335,4.6,7
24061,242131,0.0,0
24062,118245,7.0,1
24063,35568,7.2,20
24064,329227,1.0,1
24065,76047,5.0,1
24066,291162,0.0,0
24067,285946,0.0,0
24068,242475,3.0,1
24069,286402,0.0,0
24070,57277,6.0,1
24071,107146,7.0,2
24072,52686,6.4,17
24073,124295,3.8,4
24074,47860,7.1,17
24075,238561,7.4,7
24076,204922,6.2,672
24077,288916,5.0,1
24078,267539,5.3,2
24079,199933,3.9,15
24080,212530,7.0,1
24081,216859,0.0,1
24082,234200,7.7,457
24083,216282,5.8,829
24084,283384,5.6,89
24085,188839,4.3,19
24086,192145,5.8,218
24087,254191,5.4,261
24088,244517,5.7,67
24089,80853,6.0,1
24090,154400,6.7,859
24091,80318,5.7,22
24092,98116,4.4,6
24093,246400,7.0,73
24094,250650,6.4,8
24095,288130,0.0,0
24096,184322,4.5,9
24097,244772,6.7,294
24098,287590,5.0,162
24099,169314,6.4,11
24100,3171,6.5,40
24101,27740,4.4,18
24102,117992,5.7,3
24103,83188,3.5,12
24104,121975,0.0,0
24105,180252,5.4,12
24106,135418,2.5,2
24107,88285,5.0,1
24108,27286,6.8,11
24109,71181,4.5,5
24110,2965,6.3,3
24111,32109,6.4,18
24112,72472,4.0,4
24113,33814,6.0,10
24114,29328,7.1,7
24115,16091,6.7,11
24116,96600,5.1,7
24117,72114,6.1,4
24118,179799,6.8,5
24119,269710,5.0,1
24120,196325,6.7,62
24121,87151,5.7,8
24122,198663,7.0,5540
24123,136835,5.6,182
24124,244506,6.7,395
24125,54336,10.0,1
24126,166643,4.7,3
24127,171061,6.5,2
24128,55222,5.0,1
24129,13434,5.3,3
24130,193827,5.0,1
24131,79611,6.4,5
24132,26376,6.5,2
24133,109565,4.4,7
24134,34064,6.8,8
24135,179519,8.3,8
24136,16986,6.8,12
24137,79016,6.8,13
24138,343693,5.5,7
24139,248504,4.5,192
24140,270302,5.9,378
24141,169917,6.2,1145
24142,223632,7.3,8
24143,282296,6.1,100
24144,95966,0.0,0
24145,261855,7.7,3
24146,358724,0.0,0
24147,261770,4.4,7
24148,265832,8.0,1
24149,244264,6.1,432
24150,60859,7.3,21
24151,124019,5.0,1
24152,85633,5.0,1
24153,215935,5.5,15
24154,245859,6.8,98
24155,264767,0.0,0
24156,285026,0.0,0
24157,29835,5.6,8
24158,287831,0.0,0
24159,276843,6.7,179
24160,26750,6.4,7
24161,154653,5.0,2
24162,32891,6.3,12
24163,279967,4.4,14
24164,211879,5.3,4
24165,265189,6.8,255
24166,13914,7.1,4
24167,2195,6.5,5
24168,12523,5.0,2
24169,8948,8.5,2
24170,84857,4.2,10
24171,117464,6.2,9
24172,19996,3.7,7
24173,237202,5.0,1
24174,127105,5.5,10
24175,94069,6.5,12
24176,42553,6.1,20
24177,111479,6.5,45
24178,182799,0.0,0
24179,67493,7.9,8
24180,264656,6.4,262
24181,68004,6.7,15
24182,230779,6.1,20
24183,127798,0.0,0
24184,87621,6.0,4
24185,54561,8.0,31
24186,38654,5.6,12
24187,257451,6.6,28
24188,103701,4.3,2
24189,116352,7.8,4
24190,69559,8.4,5
24191,251981,6.5,46
24192,254904,6.0,645
24193,18374,6.3,26
24194,42648,4.4,6
24195,42493,7.5,4
24196,157825,6.1,289
24197,116351,8.1,9
24198,17200,6.6,17
24199,52314,6.3,4
24200,282041,7.5,45
24201,198182,3.6,5
24202,292483,3.7,25
24203,284427,7.6,430
24204,222461,5.7,96
24205,287877,6.0,1
24206,60828,6.1,7
24207,64835,7.7,6
24208,270668,6.1,44
24209,170687,6.6,689
24210,149871,8.0,350
24211,37702,7.3,23
24212,241261,4.8,13
24213,174324,8.2,10
24214,219054,6.5,2
24215,199415,10.0,1
24216,27212,5.2,5
24217,110887,6.5,2
24218,84540,5.0,1
24219,205004,0.0,0
24220,69328,7.3,6
24221,116350,7.6,5
24222,47703,5.2,8
24223,20372,7.9,7
24224,102913,6.5,2
24225,102024,0.0,0
24226,209440,6.9,7
24227,239678,6.5,512
24228,93115,5.6,10
24229,179822,6.1,8
24230,53042,6.8,10
24231,230295,0.0,0
24232,295507,4.5,3
24233,15916,7.7,56
24234,140481,6.9,10
24235,142375,7.0,2
24236,123742,5.5,10
24237,267480,8.0,75
24238,15478,8.0,2
24239,57812,4.5,41
24240,126141,7.7,3
24241,157424,4.7,88
24242,190859,7.4,4600
24243,263855,6.3,29
24244,246403,5.1,374
24245,42416,4.5,4
24246,37630,5.1,5
24247,254375,6.9,317
24248,210911,6.2,57
24249,65485,7.1,4
24250,58509,7.7,6
24251,250666,7.3,29
24252,42581,7.1,19
24253,43259,6.0,11
24254,140513,8.0,1
24255,271397,6.7,92
24256,215928,5.4,10
24257,253312,4.7,92
24258,149509,6.2,878
24259,250546,5.5,1588
24260,158997,7.5,2
24261,8445,5.5,5
24262,86493,4.4,9
24263,26730,6.3,17
24264,44445,7.9,16
24265,104378,6.1,12
24266,22758,5.4,9
24267,28690,2.5,2
24268,43749,4.3,10
24269,151368,5.1,190
24270,244534,5.2,60
24271,286554,6.3,690
24272,91878,3.5,2
24273,56386,4.9,10
24274,50079,3.0,2
24275,52315,3.9,9
24276,26615,5.5,4
24277,84062,5.0,6
24278,234284,7.3,24
24279,49017,6.2,2439
24280,88375,0.0,0
24281,98069,6.9,5
24282,38455,6.5,7
24283,33386,6.7,6
24284,1285,5.5,37
24285,227300,6.1,263
24286,107034,0.0,0
24287,83613,2.9,15
24288,108933,5.0,4
24289,63360,6.3,16
24290,118257,5.6,5
24291,169250,7.5,3
24292,262543,5.6,677
24293,241254,4.6,218
24294,152745,5.8,25
24295,100341,8.5,2
24296,227707,5.1,74
24297,25148,7.0,7
24298,28044,6.6,14
24299,33691,5.9,15
24300,27371,5.0,16
24301,109364,6.3,4
24302,107928,6.0,1
24303,131887,4.3,11
24304,38084,4.4,34
24305,43922,6.7,28
24306,156360,0.0,1
24307,75710,0.0,0
24308,39958,5.9,19
24309,73818,5.9,40
24310,47525,6.2,9
24311,25450,4.5,2
24312,244761,5.8,334
24313,251852,4.8,62
24314,153532,0.0,0
24315,188598,6.6,36
24316,206487,7.3,1971
24317,204436,6.8,199
24318,8063,5.8,6
24319,249719,0.0,0
24320,293271,5.8,12
24321,206284,6.0,24
24322,53187,4.7,8
24323,254611,0.0,0
24324,297263,0.0,0
24325,125607,5.3,3
24326,53222,7.8,27
24327,46247,7.2,45
24328,79818,7.7,3
24329,81246,5.9,8
24330,52318,4.9,8
24331,271007,0.0,0
24332,21394,6.2,12
24333,26111,6.6,4
24334,108798,5.0,1
24335,146381,5.5,93
24336,108648,10.0,1
24337,273641,5.8,90
24338,54113,5.8,83
24339,169883,0.0,0
24340,34658,6.1,5
24341,62967,6.8,20
24342,48585,8.2,5
24343,110073,7.9,8
24344,246741,7.4,779
24345,276496,5.4,52
24346,282376,7.6,16
24347,37925,4.8,3
24348,43398,4.0,4
24349,261038,6.5,6
24350,23996,6.7,11
24351,239571,7.2,777
24352,245891,7.0,5499
24353,208869,6.1,86
24354,62655,5.5,10
24355,286654,4.9,55
24356,91322,6.2,7
24357,38551,6.6,9
24358,205587,7.2,1433
24359,157829,6.2,106
24360,244268,6.4,111
24361,15377,6.4,5
24362,35847,7.0,10
24363,256,7.1,22
24364,295538,6.9,16
24365,293205,5.7,17
24366,36072,6.6,9
24367,228150,7.4,4028
24368,298317,6.2,5
24369,266285,6.2,285
24370,75007,4.0,6
24371,215211,5.8,201
24372,224282,0.0,0
24373,239563,7.1,770
24374,250989,8.0,1
24375,215379,5.8,109
24376,16049,5.5,4
24377,252102,5.8,25
24378,203186,3.7,12
24379,126323,5.3,31
24380,33387,6.9,9
24381,38457,8.4,5
